column,value,count,pct,is_rare,suggested_group,role,feature_group
customerID,6543-JXSOO,1,0.0142,True,Other,feature,unknown
customerID,8016-ZMGMO,1,0.0142,True,Other,feature,unknown
customerID,8605-ITULD,1,0.0142,True,Other,feature,unknown
customerID,3254-YRILK,1,0.0142,True,Other,feature,unknown
customerID,6416-YJTTB,1,0.0142,True,Other,feature,unknown
customerID,2667-WYLWJ,1,0.0142,True,Other,feature,unknown
customerID,4472-VESGY,1,0.0142,True,Other,feature,unknown
customerID,3195-TQDZX,1,0.0142,True,Other,feature,unknown
customerID,3128-YOVTD,1,0.0142,True,Other,feature,unknown
customerID,0529-ONKER,1,0.0142,True,Other,feature,unknown
customerID,1728-CXQBE,1,0.0142,True,Other,feature,unknown
customerID,7041-TXQJH,1,0.0142,True,Other,feature,unknown
customerID,5014-GSOUQ,1,0.0142,True,Other,feature,unknown
customerID,5724-BIDBU,1,0.0142,True,Other,feature,unknown
customerID,0481-SUMCB,1,0.0142,True,Other,feature,unknown
customerID,1769-GRUIK,1,0.0142,True,Other,feature,unknown
customerID,5240-IJOQT,1,0.0142,True,Other,feature,unknown
customerID,8819-WFGGJ,1,0.0142,True,Other,feature,unknown
customerID,7427-AUFPY,1,0.0142,True,Other,feature,unknown
customerID,2811-POVEX,1,0.0142,True,Other,feature,unknown
customerID,1092-GANHU,1,0.0142,True,Other,feature,unknown
customerID,7898-PDWQE,1,0.0142,True,Other,feature,unknown
customerID,9972-EWRJS,1,0.0142,True,Other,feature,unknown
customerID,9314-IJWSQ,1,0.0142,True,Other,feature,unknown
customerID,0661-XEYAN,1,0.0142,True,Other,feature,unknown
customerID,5799-JRCZO,1,0.0142,True,Other,feature,unknown
customerID,1921-KYSAY,1,0.0142,True,Other,feature,unknown
customerID,6198-RTPMF,1,0.0142,True,Other,feature,unknown
customerID,2924-KHUVI,1,0.0142,True,Other,feature,unknown
customerID,1925-GMVBW,1,0.0142,True,Other,feature,unknown
customerID,7881-EVUAD,1,0.0142,True,Other,feature,unknown
customerID,6184-DYUOB,1,0.0142,True,Other,feature,unknown
customerID,9207-ZPANB,1,0.0142,True,Other,feature,unknown
customerID,5766-XQXMQ,1,0.0142,True,Other,feature,unknown
customerID,9327-QSDED,1,0.0142,True,Other,feature,unknown
customerID,1656-DRSMG,1,0.0142,True,Other,feature,unknown
customerID,3012-VFFMN,1,0.0142,True,Other,feature,unknown
customerID,2984-AFWNC,1,0.0142,True,Other,feature,unknown
customerID,0640-YJTPY,1,0.0142,True,Other,feature,unknown
customerID,8096-LOIST,1,0.0142,True,Other,feature,unknown
customerID,9764-REAFF,1,0.0142,True,Other,feature,unknown
customerID,3703-VAVCL,1,0.0142,True,Other,feature,unknown
customerID,7107-UBYKY,1,0.0142,True,Other,feature,unknown
customerID,4881-GQJTW,1,0.0142,True,Other,feature,unknown
customerID,8519-QJGJD,1,0.0142,True,Other,feature,unknown
customerID,7876-DNYAP,1,0.0142,True,Other,feature,unknown
customerID,7905-NJMXS,1,0.0142,True,Other,feature,unknown
customerID,2882-WDTBA,1,0.0142,True,Other,feature,unknown
customerID,2091-GPPIQ,1,0.0142,True,Other,feature,unknown
customerID,6326-MTTXK,1,0.0142,True,Other,feature,unknown
customerID,5071-FBJFS,1,0.0142,True,Other,feature,unknown
customerID,2796-UUZZO,1,0.0142,True,Other,feature,unknown
customerID,2429-AYKKO,1,0.0142,True,Other,feature,unknown
customerID,9798-OPFEM,1,0.0142,True,Other,feature,unknown
customerID,0330-IVZHA,1,0.0142,True,Other,feature,unknown
customerID,3794-NFNCH,1,0.0142,True,Other,feature,unknown
customerID,5193-QLVZB,1,0.0142,True,Other,feature,unknown
customerID,7114-AEOZE,1,0.0142,True,Other,feature,unknown
customerID,2886-KEFUM,1,0.0142,True,Other,feature,unknown
customerID,5522-NYKPB,1,0.0142,True,Other,feature,unknown
customerID,4237-RLAQD,1,0.0142,True,Other,feature,unknown
customerID,9957-YODKZ,1,0.0142,True,Other,feature,unknown
customerID,6518-KZXCB,1,0.0142,True,Other,feature,unknown
customerID,2245-ADZFJ,1,0.0142,True,Other,feature,unknown
customerID,7776-QGYJC,1,0.0142,True,Other,feature,unknown
customerID,9313-QOLTZ,1,0.0142,True,Other,feature,unknown
customerID,9651-GTSAQ,1,0.0142,True,Other,feature,unknown
customerID,3186-BAXNB,1,0.0142,True,Other,feature,unknown
customerID,4672-FOTSD,1,0.0142,True,Other,feature,unknown
customerID,0637-YLETY,1,0.0142,True,Other,feature,unknown
customerID,9818-XQCUV,1,0.0142,True,Other,feature,unknown
customerID,7338-ERIVA,1,0.0142,True,Other,feature,unknown
customerID,1157-BQCUW,1,0.0142,True,Other,feature,unknown
customerID,8259-NFJTV,1,0.0142,True,Other,feature,unknown
customerID,3223-DWFIO,1,0.0142,True,Other,feature,unknown
customerID,2660-EMUBI,1,0.0142,True,Other,feature,unknown
customerID,6968-GMKPR,1,0.0142,True,Other,feature,unknown
customerID,4751-ERMAN,1,0.0142,True,Other,feature,unknown
customerID,1436-ZMJAN,1,0.0142,True,Other,feature,unknown
customerID,3292-PBZEJ,1,0.0142,True,Other,feature,unknown
customerID,0799-DDIHE,1,0.0142,True,Other,feature,unknown
customerID,3070-FNFZQ,1,0.0142,True,Other,feature,unknown
customerID,2812-SFXMJ,1,0.0142,True,Other,feature,unknown
customerID,7675-OZCZG,1,0.0142,True,Other,feature,unknown
customerID,5014-WUQMG,1,0.0142,True,Other,feature,unknown
customerID,5312-TSZVC,1,0.0142,True,Other,feature,unknown
customerID,2003-CKLOR,1,0.0142,True,Other,feature,unknown
customerID,0993-OSGPT,1,0.0142,True,Other,feature,unknown
customerID,9254-RBFON,1,0.0142,True,Other,feature,unknown
customerID,1205-WNWPJ,1,0.0142,True,Other,feature,unknown
customerID,9391-EOYLI,1,0.0142,True,Other,feature,unknown
customerID,7108-DGVUU,1,0.0142,True,Other,feature,unknown
customerID,2782-JEEBU,1,0.0142,True,Other,feature,unknown
customerID,5127-BZENZ,1,0.0142,True,Other,feature,unknown
customerID,2720-FVBQP,1,0.0142,True,Other,feature,unknown
customerID,9906-NHHVC,1,0.0142,True,Other,feature,unknown
customerID,4522-XRWWI,1,0.0142,True,Other,feature,unknown
customerID,3766-EJLFL,1,0.0142,True,Other,feature,unknown
customerID,5939-SXWHM,1,0.0142,True,Other,feature,unknown
customerID,8152-UOBNY,1,0.0142,True,Other,feature,unknown
customerID,7351-KYHQH,1,0.0142,True,Other,feature,unknown
customerID,7643-RCHXS,1,0.0142,True,Other,feature,unknown
customerID,8246-SHFGA,1,0.0142,True,Other,feature,unknown
customerID,8387-MOJJT,1,0.0142,True,Other,feature,unknown
customerID,0620-XEFWH,1,0.0142,True,Other,feature,unknown
customerID,6485-QXWWE,1,0.0142,True,Other,feature,unknown
customerID,2761-OCIAX,1,0.0142,True,Other,feature,unknown
customerID,7321-VGNKU,1,0.0142,True,Other,feature,unknown
customerID,5327-CNLUQ,1,0.0142,True,Other,feature,unknown
customerID,7552-KEYGT,1,0.0142,True,Other,feature,unknown
customerID,5816-JMLGY,1,0.0142,True,Other,feature,unknown
customerID,3068-OMWZA,1,0.0142,True,Other,feature,unknown
customerID,2927-QRRQV,1,0.0142,True,Other,feature,unknown
customerID,6032-KRXXO,1,0.0142,True,Other,feature,unknown
customerID,7459-RRWQZ,1,0.0142,True,Other,feature,unknown
customerID,6265-SXWBU,1,0.0142,True,Other,feature,unknown
customerID,7941-RCJOW,1,0.0142,True,Other,feature,unknown
customerID,6374-NTQLP,1,0.0142,True,Other,feature,unknown
customerID,4154-AQUGT,1,0.0142,True,Other,feature,unknown
customerID,2387-KDZQY,1,0.0142,True,Other,feature,unknown
customerID,3584-WKTTW,1,0.0142,True,Other,feature,unknown
customerID,3399-BMLVW,1,0.0142,True,Other,feature,unknown
customerID,1971-DTCZB,1,0.0142,True,Other,feature,unknown
customerID,3092-IGHWF,1,0.0142,True,Other,feature,unknown
customerID,3374-PZLXD,1,0.0142,True,Other,feature,unknown
customerID,3813-DHBBB,1,0.0142,True,Other,feature,unknown
customerID,2812-REYAT,1,0.0142,True,Other,feature,unknown
customerID,6518-PPLMZ,1,0.0142,True,Other,feature,unknown
customerID,4939-KYYPY,1,0.0142,True,Other,feature,unknown
customerID,8017-LXHFA,1,0.0142,True,Other,feature,unknown
customerID,5930-GBIWP,1,0.0142,True,Other,feature,unknown
customerID,6022-KOUQO,1,0.0142,True,Other,feature,unknown
customerID,6352-TWCAU,1,0.0142,True,Other,feature,unknown
customerID,2361-UPSND,1,0.0142,True,Other,feature,unknown
customerID,6035-RIIOM,1,0.0142,True,Other,feature,unknown
customerID,2929-QNSRW,1,0.0142,True,Other,feature,unknown
customerID,1262-OPMFY,1,0.0142,True,Other,feature,unknown
customerID,9504-DSHWM,1,0.0142,True,Other,feature,unknown
customerID,5035-BVCXS,1,0.0142,True,Other,feature,unknown
customerID,6267-DCFFZ,1,0.0142,True,Other,feature,unknown
customerID,3533-UVMOM,1,0.0142,True,Other,feature,unknown
customerID,2439-LYPMQ,1,0.0142,True,Other,feature,unknown
customerID,4248-QPAVC,1,0.0142,True,Other,feature,unknown
customerID,1899-VXWXM,1,0.0142,True,Other,feature,unknown
customerID,1478-VPOAD,1,0.0142,True,Other,feature,unknown
customerID,9995-HOTOH,1,0.0142,True,Other,feature,unknown
customerID,2988-PLAHS,1,0.0142,True,Other,feature,unknown
customerID,1371-OJCEK,1,0.0142,True,Other,feature,unknown
customerID,4999-IEZLT,1,0.0142,True,Other,feature,unknown
customerID,8883-ANODQ,1,0.0142,True,Other,feature,unknown
customerID,4690-LLKUA,1,0.0142,True,Other,feature,unknown
customerID,2351-RRBUE,1,0.0142,True,Other,feature,unknown
customerID,5980-BDHPY,1,0.0142,True,Other,feature,unknown
customerID,1498-DQNRX,1,0.0142,True,Other,feature,unknown
customerID,9469-WEJBT,1,0.0142,True,Other,feature,unknown
customerID,3331-HQDTW,1,0.0142,True,Other,feature,unknown
customerID,9490-DFPMD,1,0.0142,True,Other,feature,unknown
customerID,2581-VKIRT,1,0.0142,True,Other,feature,unknown
customerID,5442-XSDCW,1,0.0142,True,Other,feature,unknown
customerID,7426-WEIJX,1,0.0142,True,Other,feature,unknown
customerID,2851-MMUTZ,1,0.0142,True,Other,feature,unknown
customerID,3049-NDXFL,1,0.0142,True,Other,feature,unknown
customerID,8580-AECUZ,1,0.0142,True,Other,feature,unknown
customerID,3307-TLCUD,1,0.0142,True,Other,feature,unknown
customerID,6625-FLENO,1,0.0142,True,Other,feature,unknown
customerID,2967-MXRAV,1,0.0142,True,Other,feature,unknown
customerID,7963-GQRMY,1,0.0142,True,Other,feature,unknown
customerID,8189-HBVRW,1,0.0142,True,Other,feature,unknown
customerID,4163-KIUHY,1,0.0142,True,Other,feature,unknown
customerID,1228-FZFRV,1,0.0142,True,Other,feature,unknown
customerID,3500-NSDOA,1,0.0142,True,Other,feature,unknown
customerID,1171-TYKUR,1,0.0142,True,Other,feature,unknown
customerID,3761-FLYZI,1,0.0142,True,Other,feature,unknown
customerID,2058-DCJBE,1,0.0142,True,Other,feature,unknown
customerID,5364-XYIRR,1,0.0142,True,Other,feature,unknown
customerID,4829-AUOAX,1,0.0142,True,Other,feature,unknown
customerID,1219-NNDDO,1,0.0142,True,Other,feature,unknown
customerID,8388-DMKAE,1,0.0142,True,Other,feature,unknown
customerID,4403-BWPAY,1,0.0142,True,Other,feature,unknown
customerID,9659-QEQSY,1,0.0142,True,Other,feature,unknown
customerID,5405-ZMYXQ,1,0.0142,True,Other,feature,unknown
customerID,5047-LHVLY,1,0.0142,True,Other,feature,unknown
customerID,1442-OKRJE,1,0.0142,True,Other,feature,unknown
customerID,4737-AQCPU,1,0.0142,True,Other,feature,unknown
customerID,9158-VCTQB,1,0.0142,True,Other,feature,unknown
customerID,2808-CHTDM,1,0.0142,True,Other,feature,unknown
customerID,6311-UEUME,1,0.0142,True,Other,feature,unknown
customerID,0793-TWELN,1,0.0142,True,Other,feature,unknown
customerID,3283-WCWXT,1,0.0142,True,Other,feature,unknown
customerID,1060-ENTOF,1,0.0142,True,Other,feature,unknown
customerID,0999-QXNSA,1,0.0142,True,Other,feature,unknown
customerID,5451-MHQOF,1,0.0142,True,Other,feature,unknown
customerID,4836-WNFNO,1,0.0142,True,Other,feature,unknown
customerID,9225-BZLNZ,1,0.0142,True,Other,feature,unknown
customerID,0354-VXMJC,1,0.0142,True,Other,feature,unknown
customerID,4422-QVIJA,1,0.0142,True,Other,feature,unknown
customerID,9365-SRSZE,1,0.0142,True,Other,feature,unknown
customerID,6839-ITVZJ,1,0.0142,True,Other,feature,unknown
customerID,8332-OSJDW,1,0.0142,True,Other,feature,unknown
customerID,4735-BJKOU,1,0.0142,True,Other,feature,unknown
customerID,0274-JKUJR,1,0.0142,True,Other,feature,unknown
customerID,5740-YHGTW,1,0.0142,True,Other,feature,unknown
customerID,8917-SZTTJ,1,0.0142,True,Other,feature,unknown
customerID,1696-MZVAU,1,0.0142,True,Other,feature,unknown
customerID,7359-WWYJV,1,0.0142,True,Other,feature,unknown
customerID,0375-HVGXO,1,0.0142,True,Other,feature,unknown
customerID,4906-ZHGPK,1,0.0142,True,Other,feature,unknown
customerID,8593-WHYHV,1,0.0142,True,Other,feature,unknown
customerID,3795-GWTRD,1,0.0142,True,Other,feature,unknown
customerID,1298-PHBTI,1,0.0142,True,Other,feature,unknown
customerID,6223-DHJGV,1,0.0142,True,Other,feature,unknown
customerID,6961-MJKBO,1,0.0142,True,Other,feature,unknown
customerID,6097-EQISJ,1,0.0142,True,Other,feature,unknown
customerID,4423-YLHDV,1,0.0142,True,Other,feature,unknown
customerID,8158-WPEZG,1,0.0142,True,Other,feature,unknown
customerID,0107-YHINA,1,0.0142,True,Other,feature,unknown
customerID,4918-FYJNT,1,0.0142,True,Other,feature,unknown
customerID,0727-BNRLG,1,0.0142,True,Other,feature,unknown
customerID,4854-CIDCF,1,0.0142,True,Other,feature,unknown
customerID,8640-SDGKB,1,0.0142,True,Other,feature,unknown
customerID,3280-MRDOF,1,0.0142,True,Other,feature,unknown
customerID,6435-SRWBJ,1,0.0142,True,Other,feature,unknown
customerID,9964-WBQDJ,1,0.0142,True,Other,feature,unknown
customerID,6303-KFWSL,1,0.0142,True,Other,feature,unknown
customerID,1702-CCFNJ,1,0.0142,True,Other,feature,unknown
customerID,8932-CZHRQ,1,0.0142,True,Other,feature,unknown
customerID,0386-CWRGM,1,0.0142,True,Other,feature,unknown
customerID,5515-RUGKN,1,0.0142,True,Other,feature,unknown
customerID,0404-AHASP,1,0.0142,True,Other,feature,unknown
customerID,7279-NMVJC,1,0.0142,True,Other,feature,unknown
customerID,2081-VEYEH,1,0.0142,True,Other,feature,unknown
customerID,6407-UTSLV,1,0.0142,True,Other,feature,unknown
customerID,4116-TZAQJ,1,0.0142,True,Other,feature,unknown
customerID,9060-HJJRW,1,0.0142,True,Other,feature,unknown
customerID,2587-YNLES,1,0.0142,True,Other,feature,unknown
customerID,7398-SKNQZ,1,0.0142,True,Other,feature,unknown
customerID,5935-FCCNB,1,0.0142,True,Other,feature,unknown
customerID,1958-RNRKS,1,0.0142,True,Other,feature,unknown
customerID,5136-RGMZO,1,0.0142,True,Other,feature,unknown
customerID,8345-MVDYC,1,0.0142,True,Other,feature,unknown
customerID,8226-BXGES,1,0.0142,True,Other,feature,unknown
customerID,3877-JRJIP,1,0.0142,True,Other,feature,unknown
customerID,8375-DKEBR,1,0.0142,True,Other,feature,unknown
customerID,9705-IOVQQ,1,0.0142,True,Other,feature,unknown
customerID,1015-OWJKI,1,0.0142,True,Other,feature,unknown
customerID,7511-YMXVQ,1,0.0142,True,Other,feature,unknown
customerID,2040-XBAVJ,1,0.0142,True,Other,feature,unknown
customerID,7551-JOHTI,1,0.0142,True,Other,feature,unknown
customerID,8887-IPQNC,1,0.0142,True,Other,feature,unknown
customerID,8646-JCOMS,1,0.0142,True,Other,feature,unknown
customerID,9804-ICWBG,1,0.0142,True,Other,feature,unknown
customerID,1222-KJNZD,1,0.0142,True,Other,feature,unknown
customerID,0106-GHRQR,1,0.0142,True,Other,feature,unknown
customerID,5318-IXUZF,1,0.0142,True,Other,feature,unknown
customerID,3768-VHXQO,1,0.0142,True,Other,feature,unknown
customerID,8952-WCVCD,1,0.0142,True,Other,feature,unknown
customerID,2418-TPEUN,1,0.0142,True,Other,feature,unknown
customerID,3963-RYFNS,1,0.0142,True,Other,feature,unknown
customerID,3198-VELRD,1,0.0142,True,Other,feature,unknown
customerID,8540-ZQGEA,1,0.0142,True,Other,feature,unknown
customerID,1320-REHCS,1,0.0142,True,Other,feature,unknown
customerID,4137-JOPHL,1,0.0142,True,Other,feature,unknown
customerID,9436-ZBZCT,1,0.0142,True,Other,feature,unknown
customerID,7801-CEDNV,1,0.0142,True,Other,feature,unknown
customerID,2057-BOYKM,1,0.0142,True,Other,feature,unknown
customerID,3658-QQJYD,1,0.0142,True,Other,feature,unknown
customerID,1803-BGNBD,1,0.0142,True,Other,feature,unknown
customerID,0134-XWXCE,1,0.0142,True,Other,feature,unknown
customerID,6950-TWMYB,1,0.0142,True,Other,feature,unknown
customerID,5848-FHRFC,1,0.0142,True,Other,feature,unknown
customerID,2243-FNMMI,1,0.0142,True,Other,feature,unknown
customerID,2511-MORQY,1,0.0142,True,Other,feature,unknown
customerID,5356-KZCKT,1,0.0142,True,Other,feature,unknown
customerID,9470-XCCEM,1,0.0142,True,Other,feature,unknown
customerID,6519-CFDBX,1,0.0142,True,Other,feature,unknown
customerID,3902-MIVLE,1,0.0142,True,Other,feature,unknown
customerID,0409-WTMPL,1,0.0142,True,Other,feature,unknown
customerID,8763-KIAFH,1,0.0142,True,Other,feature,unknown
customerID,3669-WHAFY,1,0.0142,True,Other,feature,unknown
customerID,3055-VTCGS,1,0.0142,True,Other,feature,unknown
customerID,3144-KMTWZ,1,0.0142,True,Other,feature,unknown
customerID,7279-BUYWN,1,0.0142,True,Other,feature,unknown
customerID,7156-MHUGY,1,0.0142,True,Other,feature,unknown
customerID,7198-GLXTC,1,0.0142,True,Other,feature,unknown
customerID,2007-QVGAW,1,0.0142,True,Other,feature,unknown
customerID,5207-PLSTK,1,0.0142,True,Other,feature,unknown
customerID,2307-FYNNL,1,0.0142,True,Other,feature,unknown
customerID,5605-XNWEN,1,0.0142,True,Other,feature,unknown
customerID,2155-AMQRX,1,0.0142,True,Other,feature,unknown
customerID,6181-AXXYF,1,0.0142,True,Other,feature,unknown
customerID,5091-HFAZW,1,0.0142,True,Other,feature,unknown
customerID,0516-VRYBW,1,0.0142,True,Other,feature,unknown
customerID,2519-LBNQL,1,0.0142,True,Other,feature,unknown
customerID,8623-ULFNQ,1,0.0142,True,Other,feature,unknown
customerID,8380-PEFPE,1,0.0142,True,Other,feature,unknown
customerID,5687-DKDTV,1,0.0142,True,Other,feature,unknown
customerID,1568-LJSZU,1,0.0142,True,Other,feature,unknown
customerID,7530-HDYDS,1,0.0142,True,Other,feature,unknown
customerID,7789-HKSBS,1,0.0142,True,Other,feature,unknown
customerID,7416-CKTEP,1,0.0142,True,Other,feature,unknown
customerID,2586-CWXVV,1,0.0142,True,Other,feature,unknown
customerID,3096-IZETN,1,0.0142,True,Other,feature,unknown
customerID,2348-KCJLT,1,0.0142,True,Other,feature,unknown
customerID,8401-EMUWF,1,0.0142,True,Other,feature,unknown
customerID,4193-IBKSW,1,0.0142,True,Other,feature,unknown
customerID,5377-NDTOU,1,0.0142,True,Other,feature,unknown
customerID,5922-ABDVO,1,0.0142,True,Other,feature,unknown
customerID,2474-LCNUE,1,0.0142,True,Other,feature,unknown
customerID,0839-QNXME,1,0.0142,True,Other,feature,unknown
customerID,3506-OVLKD,1,0.0142,True,Other,feature,unknown
customerID,9172-ANCRX,1,0.0142,True,Other,feature,unknown
customerID,6650-VJONK,1,0.0142,True,Other,feature,unknown
customerID,2178-PMGCJ,1,0.0142,True,Other,feature,unknown
customerID,7492-TAFJD,1,0.0142,True,Other,feature,unknown
customerID,2773-MADBQ,1,0.0142,True,Other,feature,unknown
customerID,6016-LVTJQ,1,0.0142,True,Other,feature,unknown
customerID,7860-KSUGX,1,0.0142,True,Other,feature,unknown
customerID,8966-KZXXA,1,0.0142,True,Other,feature,unknown
customerID,6910-HADCM,1,0.0142,True,Other,feature,unknown
customerID,4816-LXZYW,1,0.0142,True,Other,feature,unknown
customerID,9606-PBKBQ,1,0.0142,True,Other,feature,unknown
customerID,5149-QYTTU,1,0.0142,True,Other,feature,unknown
customerID,2070-XYMFH,1,0.0142,True,Other,feature,unknown
customerID,2085-BOJKI,1,0.0142,True,Other,feature,unknown
customerID,0817-HSUSE,1,0.0142,True,Other,feature,unknown
customerID,5442-PPTJY,1,0.0142,True,Other,feature,unknown
customerID,1927-QEWMY,1,0.0142,True,Other,feature,unknown
customerID,1663-MHLHE,1,0.0142,True,Other,feature,unknown
customerID,5663-QBGIS,1,0.0142,True,Other,feature,unknown
customerID,4450-MDZFX,1,0.0142,True,Other,feature,unknown
customerID,6701-DHKWQ,1,0.0142,True,Other,feature,unknown
customerID,7554-AKDQF,1,0.0142,True,Other,feature,unknown
customerID,3536-IQCTX,1,0.0142,True,Other,feature,unknown
customerID,4911-BANWH,1,0.0142,True,Other,feature,unknown
customerID,8496-EJAUI,1,0.0142,True,Other,feature,unknown
customerID,0794-YVSGE,1,0.0142,True,Other,feature,unknown
customerID,5423-BHIXO,1,0.0142,True,Other,feature,unknown
customerID,6908-VVYHM,1,0.0142,True,Other,feature,unknown
customerID,2959-EEXWB,1,0.0142,True,Other,feature,unknown
customerID,1839-UMACK,1,0.0142,True,Other,feature,unknown
customerID,3030-YDNRM,1,0.0142,True,Other,feature,unknown
customerID,7321-KKSDU,1,0.0142,True,Other,feature,unknown
customerID,3402-XRIUO,1,0.0142,True,Other,feature,unknown
customerID,3132-TVFDZ,1,0.0142,True,Other,feature,unknown
customerID,8286-AFUYI,1,0.0142,True,Other,feature,unknown
customerID,8080-DDEMJ,1,0.0142,True,Other,feature,unknown
customerID,8356-WUAOJ,1,0.0142,True,Other,feature,unknown
customerID,6365-MTGZX,1,0.0142,True,Other,feature,unknown
customerID,1349-WXNGG,1,0.0142,True,Other,feature,unknown
customerID,8058-DMYRU,1,0.0142,True,Other,feature,unknown
customerID,9350-ZXYJC,1,0.0142,True,Other,feature,unknown
customerID,6990-YNRIO,1,0.0142,True,Other,feature,unknown
customerID,8958-JPTRR,1,0.0142,True,Other,feature,unknown
customerID,6959-GQEGV,1,0.0142,True,Other,feature,unknown
customerID,3173-WSSUE,1,0.0142,True,Other,feature,unknown
customerID,1265-HVPZB,1,0.0142,True,Other,feature,unknown
customerID,4115-UMJFQ,1,0.0142,True,Other,feature,unknown
customerID,7369-TRPFD,1,0.0142,True,Other,feature,unknown
customerID,1098-KFQEC,1,0.0142,True,Other,feature,unknown
customerID,7190-XHTWJ,1,0.0142,True,Other,feature,unknown
customerID,0621-TWIEM,1,0.0142,True,Other,feature,unknown
customerID,3537-RYBHH,1,0.0142,True,Other,feature,unknown
customerID,2485-ITVKB,1,0.0142,True,Other,feature,unknown
customerID,3669-OYSJI,1,0.0142,True,Other,feature,unknown
customerID,1612-EOHDH,1,0.0142,True,Other,feature,unknown
customerID,6702-OHFWR,1,0.0142,True,Other,feature,unknown
customerID,5296-BFCYD,1,0.0142,True,Other,feature,unknown
customerID,4510-PYUSH,1,0.0142,True,Other,feature,unknown
customerID,9359-JANWS,1,0.0142,True,Other,feature,unknown
customerID,7517-SAWMO,1,0.0142,True,Other,feature,unknown
customerID,4143-HHPMK,1,0.0142,True,Other,feature,unknown
customerID,3279-DYZQM,1,0.0142,True,Other,feature,unknown
customerID,7054-LGEQW,1,0.0142,True,Other,feature,unknown
customerID,0523-VNGTF,1,0.0142,True,Other,feature,unknown
customerID,9575-IWCAZ,1,0.0142,True,Other,feature,unknown
customerID,7105-MXJLL,1,0.0142,True,Other,feature,unknown
customerID,7064-FRRSW,1,0.0142,True,Other,feature,unknown
customerID,7940-UQQUG,1,0.0142,True,Other,feature,unknown
customerID,0923-PNFUB,1,0.0142,True,Other,feature,unknown
customerID,3961-SXAXY,1,0.0142,True,Other,feature,unknown
customerID,7010-BRBUU,1,0.0142,True,Other,feature,unknown
customerID,3566-HJGPK,1,0.0142,True,Other,feature,unknown
customerID,3062-ICYZQ,1,0.0142,True,Other,feature,unknown
customerID,9938-PRCVK,1,0.0142,True,Other,feature,unknown
customerID,0973-KYVNF,1,0.0142,True,Other,feature,unknown
customerID,5129-HHMZC,1,0.0142,True,Other,feature,unknown
customerID,9637-CDTKZ,1,0.0142,True,Other,feature,unknown
customerID,3946-JEWRQ,1,0.0142,True,Other,feature,unknown
customerID,7873-CVMAW,1,0.0142,True,Other,feature,unknown
customerID,0463-WZZKO,1,0.0142,True,Other,feature,unknown
customerID,3494-JCHRQ,1,0.0142,True,Other,feature,unknown
customerID,6474-FVJLC,1,0.0142,True,Other,feature,unknown
customerID,4524-QCSSM,1,0.0142,True,Other,feature,unknown
customerID,5832-EXGTT,1,0.0142,True,Other,feature,unknown
customerID,8840-DQLGN,1,0.0142,True,Other,feature,unknown
customerID,2039-JONDJ,1,0.0142,True,Other,feature,unknown
customerID,7217-JYHOQ,1,0.0142,True,Other,feature,unknown
customerID,6695-FRVEC,1,0.0142,True,Other,feature,unknown
customerID,4547-LYTDD,1,0.0142,True,Other,feature,unknown
customerID,9894-QMIMJ,1,0.0142,True,Other,feature,unknown
customerID,8069-YQQAJ,1,0.0142,True,Other,feature,unknown
customerID,6770-XUAGN,1,0.0142,True,Other,feature,unknown
customerID,4193-ORFCL,1,0.0142,True,Other,feature,unknown
customerID,1636-NTNCO,1,0.0142,True,Other,feature,unknown
customerID,3466-WAESX,1,0.0142,True,Other,feature,unknown
customerID,9281-PKKZE,1,0.0142,True,Other,feature,unknown
customerID,3638-VBZTA,1,0.0142,True,Other,feature,unknown
customerID,7459-IMVYU,1,0.0142,True,Other,feature,unknown
customerID,7776-QWNFX,1,0.0142,True,Other,feature,unknown
customerID,6689-TCZHQ,1,0.0142,True,Other,feature,unknown
customerID,8563-OYMQY,1,0.0142,True,Other,feature,unknown
customerID,0754-EEBDC,1,0.0142,True,Other,feature,unknown
customerID,5777-ZPQNC,1,0.0142,True,Other,feature,unknown
customerID,1951-IEYXM,1,0.0142,True,Other,feature,unknown
customerID,3318-NMQXL,1,0.0142,True,Other,feature,unknown
customerID,3143-ILDAL,1,0.0142,True,Other,feature,unknown
customerID,1022-RKXDR,1,0.0142,True,Other,feature,unknown
customerID,2361-FJWNO,1,0.0142,True,Other,feature,unknown
customerID,2272-UOINI,1,0.0142,True,Other,feature,unknown
customerID,8232-UTFOZ,1,0.0142,True,Other,feature,unknown
customerID,3750-YHRYO,1,0.0142,True,Other,feature,unknown
customerID,6637-KYRCV,1,0.0142,True,Other,feature,unknown
customerID,5668-MEISB,1,0.0142,True,Other,feature,unknown
customerID,0129-QMPDR,1,0.0142,True,Other,feature,unknown
customerID,7188-CBBBA,1,0.0142,True,Other,feature,unknown
customerID,5356-CSVSQ,1,0.0142,True,Other,feature,unknown
customerID,3221-CJMSG,1,0.0142,True,Other,feature,unknown
customerID,4720-VSTSI,1,0.0142,True,Other,feature,unknown
customerID,3219-JQRSL,1,0.0142,True,Other,feature,unknown
customerID,2801-NISEI,1,0.0142,True,Other,feature,unknown
customerID,3946-MHCZW,1,0.0142,True,Other,feature,unknown
customerID,4623-ZKHLY,1,0.0142,True,Other,feature,unknown
customerID,6732-VAILE,1,0.0142,True,Other,feature,unknown
customerID,8201-AAXCB,1,0.0142,True,Other,feature,unknown
customerID,7696-CFTAT,1,0.0142,True,Other,feature,unknown
